Enum Name,Value,Entry Name
JAISoundInfoID,20835,JA_SE_CM_BPW_ROLLING
JAISoundInfoID,20844,JA_SE_CM_BPW_MASK_RUN_AWAY
JAISoundInfoID,20847,JA_SE_CM_BGN_D_DANCE
JAISoundInfoID,20870,JA_SE_CM_CY_D26_APPEAR
JAISoundInfoID,20872,JA_SE_CM_FA_D26_FLYING
JAISoundInfoID,20874,JA_SE_CM_CY_D26_DISAPPEAR
JAISoundInfoID,20875,JA_SE_CM_CY_D26_KIRA_BREAK
JAISoundInfoID,20876,JA_SE_CM_KL_D14_FLY_ALL
JAISoundInfoID,20878,JA_SE_CM_KL_D14_FLY_ONE
JAISoundInfoID,22528,JA_SE_CM_KAMOME_WING
JAISoundInfoID,22529,JA_SE_CM_MONS_EXPLODE
JAISoundInfoID,22530,JA_SE_CM_INOCHIDAMA
JAISoundInfoID,22531,JA_SE_CZ_BOUND_1
JAISoundInfoID,22532,JA_SE_CZ_BOUND_2
JAISoundInfoID,22533,JA_SE_CZ_BOUND_3
JAISoundInfoID,22534,JA_SE_CM_LANCE_PICKUP
JAISoundInfoID,22535,JA_SE_CM_LANCE_BOUND
JAISoundInfoID,22536,JA_SE_CM_LANCE_HIT_FLOOR
JAISoundInfoID,22537,JA_SE_CM_ENEMY_FALL_S
JAISoundInfoID,22538,JA_SE_CM_ENEMY_FALL_M
JAISoundInfoID,22539,JA_SE_CM_ENEMY_FALL_L
JAISoundInfoID,22540,JA_SE_CM_ENEMY_KO_L
JAISoundInfoID,22541,JA_SE_CM_INOCHIDAMA_BREAK
JAISoundInfoID,22542,JA_SE_CM_INOCHIDAMA_BLINK
JAISoundInfoID,22543,JA_SE_CM_MAGTAIL_MOVE
JAISoundInfoID,22544,JA_SE_CM_MAGTAIL_ATTACK
JAISoundInfoID,22545,JA_SE_CM_BOKOBOU_BOUND
JAISoundInfoID,22546,JA_SE_CM_CUT_GRASS
JAISoundInfoID,22547,JA_SE_OBJ_BOKOBOU_BREAK
JAISoundInfoID,22548,JA_SE_CM_NATA_BOUND
JAISoundInfoID,22549,JA_SE_CM_MAGBALL_BOUND
JAISoundInfoID,22550,JA_SE_OBJ_CUT_INOCHIDAMA
JAISoundInfoID,22551,JA_SE_CM_GAKI_HANASUSURI
JAISoundInfoID,22552,JA_SE_CM_BTD_WIND_JAB
JAISoundInfoID,22553,JA_SE_CM_BTD_WIND_ATTACK
JAISoundInfoID,22554,JA_SE_CM_BTD_WIND_BEF_FIRE
JAISoundInfoID,22555,JA_SE_CM_BTD_ARM_STRIKE
JAISoundInfoID,22556,JA_SE_CM_BTD_ARM_PULLOUT_1
JAISoundInfoID,22557,JA_SE_CM_BTD_ARM_PULLOUT_2
JAISoundInfoID,22560,JA_SE_CM_MAGTAIL_WATER
JAISoundInfoID,22562,JA_SE_CM_JI_ATTACK
JAISoundInfoID,22563,JA_SE_CM_JI_DEFENSE
JAISoundInfoID,22564,JA_SE_CM_JI_DAMAGE
JAISoundInfoID,22565,JA_SE_CM_BTD_ENT_BUBBLE
JAISoundInfoID,22566,JA_SE_CM_BTD_ENT_BLAST
JAISoundInfoID,22567,JA_SE_CM_BTD_ROPE_SET
JAISoundInfoID,22568,JA_SE_CM_BTD_STN_FALL
JAISoundInfoID,22569,JA_SE_CM_BTD_BEF_ROCK_FALL
JAISoundInfoID,22570,JA_SE_CM_BTD_ROCK_FALL
JAISoundInfoID,22571,JA_SE_CM_BTD_ROCK_HIT
JAISoundInfoID,22572,JA_SE_CM_BTD_BRK_SHIELD_S
JAISoundInfoID,22573,JA_SE_CM_BTD_INTO_MAGMA_N
JAISoundInfoID,22574,JA_SE_CM_BTD_LIFT_UP
JAISoundInfoID,22575,JA_SE_CM_BTD_ROCK_ATTACH
JAISoundInfoID,22576,JA_SE_CM_BTD_JUMP_DOWN
JAISoundInfoID,22577,JA_SE_CM_BTD_LANDING
JAISoundInfoID,22578,JA_SE_CM_BTD_FALL_FWD
JAISoundInfoID,22579,JA_SE_CM_BTD_GET_UP
JAISoundInfoID,22580,JA_SE_CM_BTD_BRK_SHIELD_L
JAISoundInfoID,22581,JA_SE_CM_BTD_INTO_MAGMA_D
JAISoundInfoID,22582,JA_SE_CM_BK_BB_LANDING
JAISoundInfoID,22583,JA_SE_CM_BTD_BECOME_BLACK
JAISoundInfoID,22584,JA_SE_CM_BTD_ENDURE
JAISoundInfoID,22585,JA_SE_CM_BTD_BECOME_RED
JAISoundInfoID,22586,JA_SE_CM_BTD_LAST_EXPLODE
JAISoundInfoID,22587,JA_SE_CM_BTD_DROP_HEAD
JAISoundInfoID,22588,JA_SE_CM_BOSS_EXPLODE
JAISoundInfoID,22589,JA_SE_CM_BOSS_HEART_APPEAR
JAISoundInfoID,22590,JA_SE_CM_BTD_MAGMA_MOVE
JAISoundInfoID,22591,JA_SE_CM_ZL_FDEMO_JIMEN
JAISoundInfoID,22592,JA_SE_CM_ZL_FDEMO_SWING
JAISoundInfoID,22593,JA_SE_CM_ZL_FDEMO_BRANCH
JAISoundInfoID,22594,JA_SE_CM_ZL_FDEMO_LANDING
JAISoundInfoID,22595,JA_SE_CM_BV_BASE_POPUP
JAISoundInfoID,22596,JA_SE_CM_BV_HEAD_POPUP
JAISoundInfoID,22597,JA_SE_CM_BV_ATTACK
JAISoundInfoID,22598,JA_SE_CM_BV_LINK_OUT
JAISoundInfoID,22599,JA_SE_CM_BV_HEAD_TO_BOKO
JAISoundInfoID,22600,JA_SE_CM_BV_HEAD_IN_BASE
JAISoundInfoID,22601,JA_SE_CM_BV_SHITA
JAISoundInfoID,22602,JA_SE_CM_BKM_CORE_ENTER
JAISoundInfoID,22603,JA_SE_CM_BKM_VINE_SET
JAISoundInfoID,22604,JA_SE_CM_BKM_ATKVINE_ENTER
JAISoundInfoID,22605,JA_SE_CM_BKM_ATKVINE_MOVE_1
JAISoundInfoID,22606,JA_SE_CM_BKM_CUT_VINE
JAISoundInfoID,22607,JA_SE_CM_BKM_LINK_OUT
JAISoundInfoID,22608,JA_SE_CM_BKM_ATKVINE_MOVE_2
JAISoundInfoID,22609,JA_SE_CM_BKM_ATKVINE_PREP
JAISoundInfoID,22610,JA_SE_CM_BKM_ATKVINE_ATTACK
JAISoundInfoID,22613,JA_SE_CM_BKM_END_CORE_DROP
JAISoundInfoID,22614,JA_SE_CM_BKM_END_CORE_LEAP
JAISoundInfoID,22615,JA_SE_CM_PH_FLY
JAISoundInfoID,22616,JA_SE_CM_PH_HIT_WIND
JAISoundInfoID,22617,JA_SE_CM_PH_FALL
JAISoundInfoID,22618,JA_SE_CM_PH_CUT_PROPELLER
JAISoundInfoID,22619,JA_SE_CM_PH_JUMP
JAISoundInfoID,22620,JA_SE_CM_PH_RECOVER
JAISoundInfoID,22621,JA_SE_CM_CC_ENTER_GND
JAISoundInfoID,22622,JA_SE_CM_CC_LANDING
JAISoundInfoID,22623,JA_SE_CM_CC_STAND_TO_LIE
JAISoundInfoID,22624,JA_SE_CM_CC_LIE_TO_STAND
JAISoundInfoID,22625,JA_SE_CM_CC_MOVE_LIE
JAISoundInfoID,22626,JA_SE_CM_CC_MOVE_STAND
JAISoundInfoID,22627,JA_SE_CM_CC_ATTACK
JAISoundInfoID,22628,JA_SE_CM_CC_DMG_SWING
JAISoundInfoID,22629,JA_SE_CM_CC_DIE_SWING
JAISoundInfoID,22630,JA_SE_CM_CC_BLUE_SPARK
JAISoundInfoID,22632,JA_SE_OBJ_VINE_S_RECOVER
JAISoundInfoID,22633,JA_SE_OBJ_VINE_S_BURN
JAISoundInfoID,22634,JA_SE_OBJ_ENM_VAPORIZE
JAISoundInfoID,22635,JA_SE_CM_DK_ROUND_UP
JAISoundInfoID,22636,JA_SE_CM_DK_WING_ENTER
JAISoundInfoID,22637,JA_SE_CM_DK_WING_NORMAL
JAISoundInfoID,22638,JA_SE_CM_DK_WING_GO_UP
JAISoundInfoID,22640,JA_SE_CM_DK_FOOTNOTE
JAISoundInfoID,22641,JA_SE_CM_DK_ATTACK_WIND
JAISoundInfoID,22642,JA_SE_CM_DK_ATTACK
JAISoundInfoID,22643,JA_SE_CM_DK_JITABATA
JAISoundInfoID,22644,JA_SE_CM_DK_PULL_UP_HEAD
JAISoundInfoID,22645,JA_SE_CM_DK_BREAK_MASK
JAISoundInfoID,22647,JA_SE_CM_DK_CRASH_WALL
JAISoundInfoID,22648,JA_SE_CM_DK_DIE_EXPLODE
JAISoundInfoID,22650,JA_SE_CM_KS_MOVE
JAISoundInfoID,22651,JA_SE_CM_KS_ATTACK
JAISoundInfoID,22652,JA_SE_CM_KS_DIE
JAISoundInfoID,22653,JA_SE_CM_AM_NEEDLE_OUT
JAISoundInfoID,22654,JA_SE_CM_AM_NEEDLE_IN
JAISoundInfoID,22655,JA_SE_CM_AM_JUMP
JAISoundInfoID,22656,JA_SE_CM_AM_MOUTH_OPEN
JAISoundInfoID,22657,JA_SE_CM_AM_EYE_DAMAGE
JAISoundInfoID,22658,JA_SE_CM_AM_JUMP_S
JAISoundInfoID,22659,JA_SE_CM_AM_MOUTH_CLOSE
JAISoundInfoID,22660,JA_SE_CM_AM_EAT_BOMB
JAISoundInfoID,22661,JA_SE_CM_AM_JUMP_L
JAISoundInfoID,22662,JA_SE_CM_AM_BEF_EXPLODE
JAISoundInfoID,22663,JA_SE_CM_AM_EXPLODE
JAISoundInfoID,22664,JA_SE_CM_BL_ENTER
JAISoundInfoID,22665,JA_SE_CM_BL_AGO
JAISoundInfoID,22666,JA_SE_CM_BL_KATAKATA
JAISoundInfoID,22667,JA_SE_CM_BL_WIND_HIT
JAISoundInfoID,22668,JA_SE_CM_BL_BOUND
JAISoundInfoID,22669,JA_SE_CM_COMMON_WING_S
JAISoundInfoID,22670,JA_SE_CM_ST_HIT_HEAD_FLY
JAISoundInfoID,22671,JA_SE_CM_ST_TURN_HEAD
JAISoundInfoID,22672,JA_SE_CM_ST_STOP_HEAD
JAISoundInfoID,22673,JA_SE_CM_ST_BREAD_BODY
JAISoundInfoID,22674,JA_SE_CM_ST_RECOVER_BODY
JAISoundInfoID,22675,JA_SE_CM_ST_CLUB_UP
JAISoundInfoID,22676,JA_SE_CM_ST_CLUB_SWING
JAISoundInfoID,22677,JA_SE_CM_ST_CLUB_SWING_L
JAISoundInfoID,22678,JA_SE_CM_ST_JUMP_HEAD
JAISoundInfoID,22679,JA_SE_CM_ST_PULLOUT_ARM
JAISoundInfoID,22680,JA_SE_CM_ST_SWING_NUN_S
JAISoundInfoID,22681,JA_SE_CM_ST_SWING_NUN_L
JAISoundInfoID,22682,JA_SE_CM_ST_OUT_OF_GROUND
JAISoundInfoID,22684,JA_SE_CM_DK_PECK
JAISoundInfoID,22685,JA_SE_CM_DK_FOOT_ATTACK
JAISoundInfoID,22686,JA_SE_CM_DK_FOOT_ATK_COL
JAISoundInfoID,22687,JA_SE_CM_DK_FALL_WATER
JAISoundInfoID,22688,JA_SE_CM_JI_SHOTEI
JAISoundInfoID,22689,JA_SE_CM_AJ_ANGRY_FOOT
JAISoundInfoID,22690,JA_SE_CM_JI_BODY_ATTACK
JAISoundInfoID,22691,JA_SE_CM_AJ_ANGRY_STEAM
JAISoundInfoID,22692,JA_SE_CM_AJ_STICK
JAISoundInfoID,22693,JA_SE_CM_GM_RECOVER_WING
JAISoundInfoID,22694,JA_SE_CM_GM_KUROBO_OUT
JAISoundInfoID,22695,JA_SE_CM_GM_ATTACK
JAISoundInfoID,22696,JA_SE_CM_GM_HIT_WIND
JAISoundInfoID,22697,JA_SE_CM_GM_DIE_LANDING
JAISoundInfoID,22698,JA_SE_CM_GM_LANDING
JAISoundInfoID,22699,JA_SE_CM_FM_HAND_OUT
JAISoundInfoID,22700,JA_SE_CM_FM_HAND_IN
JAISoundInfoID,22701,JA_SE_CM_FM_GRAB
JAISoundInfoID,22702,JA_SE_CM_FM_THROW
JAISoundInfoID,22703,JA_SE_CM_FM_GRAB_FOOT
JAISoundInfoID,22704,JA_SE_CM_FM_PULL_IN
JAISoundInfoID,22705,JA_SE_CM_FM_GRAB_HAND
JAISoundInfoID,22706,JA_SE_CM_AM2_JUMP
JAISoundInfoID,22707,JA_SE_CM_AM2_LANDING
JAISoundInfoID,22708,JA_SE_CM_AM2_PARALYZED
JAISoundInfoID,22709,JA_SE_CM_AM2_RECOVER
JAISoundInfoID,22710,JA_SE_CM_AM2_JUMP2
JAISoundInfoID,22711,JA_SE_CM_AM2_BEF_EXPLODE
JAISoundInfoID,22712,JA_SE_CM_AM2_EXPLODE
JAISoundInfoID,22713,JA_SE_CM_AM2_SPIKE_OUT
JAISoundInfoID,22714,JA_SE_CM_AM2_SPIKE_IN
JAISoundInfoID,22717,JA_SE_CM_CMN_NOTICE
JAISoundInfoID,22720,JA_SE_CM_PRAPELLO_OPEN
JAISoundInfoID,22721,JA_SE_CM_PRAPELLO_CLOSE
JAISoundInfoID,22722,JA_SE_CM_DO_ENTER
JAISoundInfoID,22724,JA_SE_CM_DO_SUCK_IN_FIN
JAISoundInfoID,22725,JA_SE_CM_DO_JITABATA
JAISoundInfoID,22726,JA_SE_CM_DO_SINK_IN_SEA
JAISoundInfoID,22727,JA_SE_CM_OQ_SPIT_ROCK
JAISoundInfoID,22728,JA_SE_CM_OQ_SPIT_BOMB
JAISoundInfoID,22729,JA_SE_CM_OQ_OUT_WATER
JAISoundInfoID,22730,JA_SE_CM_OQ_IN_WATER
JAISoundInfoID,22731,JA_SE_CM_OQ_JUMP
JAISoundInfoID,22732,JA_SE_CM_OQ_LANDING
JAISoundInfoID,22733,JA_SE_CM_OQ_DIE
JAISoundInfoID,22735,JA_SE_CM_GY_JUMP_L
JAISoundInfoID,22736,JA_SE_CM_GY_LANDING_L
JAISoundInfoID,22737,JA_SE_CM_GY_JUMP_S
JAISoundInfoID,22738,JA_SE_CM_GY_LANDING_S
JAISoundInfoID,22739,JA_SE_CM_GY_SHIP_CRASH
JAISoundInfoID,22740,JA_SE_CM_BST_HAND_LIGHT
JAISoundInfoID,22741,JA_SE_CM_BST_HAND_EYE_OPEN
JAISoundInfoID,22742,JA_SE_CM_BST_HEAD_LIGHT
JAISoundInfoID,22743,JA_SE_CM_BST_HEAD_EYE_OPEN
JAISoundInfoID,22744,JA_SE_CM_BST_HAND_GRIP
JAISoundInfoID,22745,JA_SE_CM_BST_HAND_GRIP_OPEN
JAISoundInfoID,22746,JA_SE_CM_BST_HAND_SHAKE
JAISoundInfoID,22747,JA_SE_CM_BST_HAND_RELEASE
JAISoundInfoID,22748,JA_SE_CM_BST_HAND_EYE_CLOSE
JAISoundInfoID,22749,JA_SE_CM_BST_HEAD_EYE_CLOSE
JAISoundInfoID,22750,JA_SE_CM_BST_MOUTH_OPEN
JAISoundInfoID,22752,JA_SE_CM_BST_BEAM_FIRE
JAISoundInfoID,22753,JA_SE_CM_BST_MOUTH_CLOSE
JAISoundInfoID,22754,JA_SE_CM_BST_HAND_STRAIN
JAISoundInfoID,22755,JA_SE_CM_BST_BOMB_EAT
JAISoundInfoID,22756,JA_SE_CM_TN_SW_SWING_UP
JAISoundInfoID,22757,JA_SE_CM_TN_SW_SWING_DOWN
JAISoundInfoID,22758,JA_SE_CM_TN_TURN_ATTACK
JAISoundInfoID,22759,JA_SE_CM_TN_SHOTEI_S
JAISoundInfoID,22760,JA_SE_CM_TN_SHOTEI_L
JAISoundInfoID,22761,JA_SE_CM_TN_HELMET_OUT
JAISoundInfoID,22762,JA_SE_CM_TN_SW_PICK_UP
JAISoundInfoID,22763,JA_SE_CM_TN_GET_UP
JAISoundInfoID,22764,JA_SE_CM_TN_FALL
JAISoundInfoID,22765,JA_SE_CM_TN_BREAK_MANTLE
JAISoundInfoID,22766,JA_SE_CM_TN_FALL_ARMOR
JAISoundInfoID,22767,JA_SE_CM_CK_GLASS_TAKE_ON
JAISoundInfoID,22768,JA_SE_CM_CK_TAKE_CYLINDER
JAISoundInfoID,22769,JA_SE_CM_CK_SHAKE_BOTTLE
JAISoundInfoID,22770,JA_SE_CM_CK_POUR_CHEMICAL
JAISoundInfoID,22771,JA_SE_CM_DRG_MTOP_HAND
JAISoundInfoID,22772,JA_SE_CM_MO_BB_LANDING
JAISoundInfoID,22773,JA_SE_OBJ_VINE_CORE_OPEN
JAISoundInfoID,22774,JA_SE_OBJ_VINE_CORE_CLOSE
JAISoundInfoID,22775,JA_SE_OBJ_SVINE_OUT
JAISoundInfoID,22776,JA_SE_OBJ_SVINE_OUT_WATER
JAISoundInfoID,22777,JA_SE_OBJ_SVINE_GRASP
JAISoundInfoID,22778,JA_SE_CM_FREEZE
JAISoundInfoID,22779,JA_SE_CM_CC_STONED
JAISoundInfoID,22780,JA_SE_CM_CC_STONED_RECOVER
JAISoundInfoID,22781,JA_SE_OBJ_OSTATUE_JUMP
JAISoundInfoID,22782,JA_SE_OBJ_OSTATUE_PUT
JAISoundInfoID,22784,JA_SE_OBJ_OSTATUE_LIGHT_ST
JAISoundInfoID,22786,JA_SE_CM_ICE_BREAK
JAISoundInfoID,22787,JA_SE_CM_ICE_RECOVER
JAISoundInfoID,22788,JA_SE_CM_L_ARROW_SHRINK
JAISoundInfoID,22789,JA_SE_CM_L_ARROW_PASS_AWAY
JAISoundInfoID,22790,JA_SE_CM_RD_HUG
JAISoundInfoID,22791,JA_SE_CM_RD_BITE
JAISoundInfoID,22792,JA_SE_CM_RD_FALLDOWN
JAISoundInfoID,22793,JA_SE_CM_WZ_APPEAR
JAISoundInfoID,22794,JA_SE_CM_WZ_ST_FIREBALL
JAISoundInfoID,22795,JA_SE_CM_WZ_ST_SUMMONBALL
JAISoundInfoID,22796,JA_SE_CM_WZ_PRE_FIREBALL
JAISoundInfoID,22797,JA_SE_CM_WZ_PRE_SUMMONBALL
JAISoundInfoID,22799,JA_SE_CM_BWD_OUT_SAND_1
JAISoundInfoID,22801,JA_SE_CM_BWD_MOUTH_CLOSE_1
JAISoundInfoID,22802,JA_SE_CM_BWD_IN_SAND_1
JAISoundInfoID,22803,JA_SE_CM_BWD_OUT_SAND_2
JAISoundInfoID,22804,JA_SE_CM_BWD_IN_SAND_2
JAISoundInfoID,22805,JA_SE_CM_BWD_MOUTH_CLOSE_2
JAISoundInfoID,22806,JA_SE_CM_BWD_HEAD_BACK_1
JAISoundInfoID,22807,JA_SE_CM_BWD_SPIT_OUT
JAISoundInfoID,22808,JA_SE_CM_BWD_LAST_HEAD_BACK
JAISoundInfoID,22809,JA_SE_CM_BWD_LAST_IN_SAND
JAISoundInfoID,22810,JA_SE_CM_BWD_HARDEN
JAISoundInfoID,22811,JA_SE_CM_BWD_LAST_EXPLODE
JAISoundInfoID,22812,JA_SE_CM_BWD_IN_SAND_3
JAISoundInfoID,22813,JA_SE_CM_BWD_HEAD_BACK_2
JAISoundInfoID,22814,JA_SE_CM_B_CC_RECOVER
JAISoundInfoID,22815,JA_SE_CM_AUC_CALL_BID
JAISoundInfoID,22817,JA_SE_CM_PG_DIG
JAISoundInfoID,22818,JA_SE_CM_PG_DIG_LANDING
JAISoundInfoID,22819,JA_SE_CM_D03_PL_HARAU
JAISoundInfoID,22820,JA_SE_CM_D04_DK_FLY_AWAY
JAISoundInfoID,22822,JA_SE_CM_HU_RC_FLY_AWAY
JAISoundInfoID,22825,JA_SE_CM_TN_FALL_DOWN
JAISoundInfoID,22826,JA_SE_CM_TN_FALL_LANDING
JAISoundInfoID,22827,JA_SE_CM_TN_TURN_SWORD
JAISoundInfoID,22828,JA_SE_CM_KO_HANA_BREAK
JAISoundInfoID,22829,JA_SE_CM_PT_JUMP
JAISoundInfoID,22830,JA_SE_CM_PT_ATTACK
JAISoundInfoID,22831,JA_SE_CM_PT_TUMBLE
JAISoundInfoID,22832,JA_SE_CM_PW_BECOME_CLEAR
JAISoundInfoID,22833,JA_SE_CM_PW_SWING
JAISoundInfoID,22834,JA_SE_CM_PW_CURSE_START
JAISoundInfoID,22835,JA_SE_CM_PW_CURSE_END
JAISoundInfoID,22836,JA_SE_CM_PW_GO_HEAVEN
JAISoundInfoID,22838,JA_SE_CM_PW_SOLID_END
JAISoundInfoID,22839,JA_SE_CM_PL_WINK
JAISoundInfoID,22840,JA_SE_CM_SO_JUMP_L
JAISoundInfoID,22841,JA_SE_CM_SO_LANDING_L
JAISoundInfoID,22842,JA_SE_CM_SO_RISE
JAISoundInfoID,22843,JA_SE_CM_SO_DIVE
JAISoundInfoID,22844,JA_SE_CM_SO_JUMP_DRAW
JAISoundInfoID,22845,JA_SE_CM_SO_DRAW_MAP
JAISoundInfoID,22846,JA_SE_CM_PG_L_JUMP
JAISoundInfoID,22847,JA_SE_CM_PG_L_DIG
JAISoundInfoID,22848,JA_SE_CM_MD_HARP_CN4
JAISoundInfoID,22849,JA_SE_CM_MD_HARP_DN4
JAISoundInfoID,22850,JA_SE_CM_MD_HARP_EN4
JAISoundInfoID,22851,JA_SE_CM_MD_HARP_FS4
JAISoundInfoID,22852,JA_SE_CM_MD_HARP_GN4
JAISoundInfoID,22853,JA_SE_CM_CB_BOUND
JAISoundInfoID,22854,JA_SE_CM_AM2_WTR_RECOVER
JAISoundInfoID,22855,JA_SE_CM_JB_ENTER
JAISoundInfoID,22856,JA_SE_CM_JB_THROW_PEARL
JAISoundInfoID,22857,JA_SE_CM_JB_IN_WATER
JAISoundInfoID,22858,JA_SE_CM_DY_ENTER
JAISoundInfoID,22859,JA_SE_CM_DY_GO_AWAY
JAISoundInfoID,22860,JA_SE_CM_JI_SWING
JAISoundInfoID,22861,JA_SE_CM_DY_ENTER_DO
JAISoundInfoID,22862,JA_SE_CM_PG_APPEAR
JAISoundInfoID,22863,JA_SE_CM_PG_DISAPPEAR
JAISoundInfoID,22864,JA_SE_CM_PG_SWING_S
JAISoundInfoID,22865,JA_SE_CM_PG_SWING_L
JAISoundInfoID,22868,JA_SE_CM_PG_EBALL_FIRE_S
JAISoundInfoID,22869,JA_SE_CM_PG_EBALL_FIRE_L
JAISoundInfoID,22870,JA_SE_CM_PG_END_1
JAISoundInfoID,22871,JA_SE_CM_PG_END_2
JAISoundInfoID,22873,JA_SE_CM_GN_SHALLOW_LANDING
JAISoundInfoID,22874,JA_SE_CM_GN_SWING_SW
JAISoundInfoID,22875,JA_SE_CM_GN_BACK_TURN
JAISoundInfoID,22876,JA_SE_CM_GN_ATTACK_ZELDA
JAISoundInfoID,22877,JA_SE_CM_GN_SW_SPIKE_HEAD
JAISoundInfoID,22878,JA_SE_CM_GN_SHALLOW_JUMP
JAISoundInfoID,22881,JA_SE_CM_BPW_SOLID_END
JAISoundInfoID,22882,JA_SE_CM_BPW_SOLID_FALL
JAISoundInfoID,22884,JA_SE_CM_BPW_DAMAGE_TOGE
JAISoundInfoID,22885,JA_SE_CM_BPW_DAMAGE_EXPLODE
JAISoundInfoID,22886,JA_SE_CM_BPW_MASK_TO_BPW
JAISoundInfoID,22887,JA_SE_CM_BPW_GET_KANTERA
JAISoundInfoID,22888,JA_SE_CM_BPW_BOUND_NO_DMG
JAISoundInfoID,22889,JA_SE_CM_BPW_BODY_PRESS
JAISoundInfoID,22890,JA_SE_CM_BPW_J_BPRESS_JUMP
JAISoundInfoID,22891,JA_SE_CM_BPW_J_BPRESS_PRESS
JAISoundInfoID,22893,JA_SE_CM_BPW_MASK_BREAK
JAISoundInfoID,22894,JA_SE_CM_BPW_KANTERA_APPEAR
JAISoundInfoID,22896,JA_SE_CM_BGN_D_STRING_PLINK
JAISoundInfoID,22897,JA_SE_CM_BGN_D_PUNCH_FIRE
JAISoundInfoID,22898,JA_SE_CM_BGN_D_ROPE_RESET
JAISoundInfoID,22899,JA_SE_CM_BGN_D_KAZEKIRI
JAISoundInfoID,22900,JA_SE_CM_BGN_D_FALL_WATER
JAISoundInfoID,22901,JA_SE_CM_BGN_D_FALL
JAISoundInfoID,22902,JA_SE_CM_BGN_D_TO_T_1
JAISoundInfoID,22903,JA_SE_CM_BGN_D_TO_T_2
JAISoundInfoID,22904,JA_SE_CM_BGN_T_MOUSE_OPEN
JAISoundInfoID,22905,JA_SE_CM_BGN_T_MOUSE_CLOSE
JAISoundInfoID,22906,JA_SE_CM_BGN_T_FALL_WATER
JAISoundInfoID,22907,JA_SE_CM_BGN_T_FALL
JAISoundInfoID,22908,JA_SE_CM_BGN_T_JUMP_UP
JAISoundInfoID,22909,JA_SE_CM_BGN_T_FALL_WIND
JAISoundInfoID,22910,JA_SE_CM_BGN_T_SLIDE
JAISoundInfoID,22911,JA_SE_CM_BGN_T_TO_M_1
JAISoundInfoID,22912,JA_SE_CM_BGN_METAM_EXPLODE
JAISoundInfoID,22913,JA_SE_CM_BGN_M_HIT_WALL
JAISoundInfoID,22914,JA_SE_CM_BGN_M_FACE_HIT
JAISoundInfoID,22915,JA_SE_CM_BGN_M_BRK_ORB
JAISoundInfoID,22916,JA_SE_CM_BGN_LAST_EXPLODE
JAISoundInfoID,22917,JA_SE_CM_GN_D36_GO_UPPERL
JAISoundInfoID,22919,JA_SE_CM_FA_D26_FLY_UP
JAISoundInfoID,22921,JA_SE_CM_FA_D26_IN_LINK
JAISoundInfoID,22925,JA_SE_CM_KL_D14_FLY_END_ALL
JAISoundInfoID,22927,JA_SE_CM_DE_LEAF_OUT
JAISoundInfoID,22928,JA_SE_CM_DE_THROW_PEARL
JAISoundInfoID,22929,JA_SE_CM_DE_SWING
JAISoundInfoID,22930,JA_SE_CM_HI_D25_DISAPPEAR
JAISoundInfoID,22931,JA_SE_CM_HI_D25_APPEAR
JAISoundInfoID,22932,JA_SE_CM_D27_SAGE_APPEAR
JAISoundInfoID,22933,JA_SE_CM_D23_DK_FALL
JAISoundInfoID,22934,JA_SE_CM_D24_GN_ATTACK_1
JAISoundInfoID,22935,JA_SE_CM_D24_GN_ATTACK_2
JAISoundInfoID,22936,JA_SE_CM_D24_GN_CATCH_NECK
JAISoundInfoID,22937,JA_SE_CM_D24_ZL_ENTER
JAISoundInfoID,22938,JA_SE_CM_D24_ZL_ATTACK
JAISoundInfoID,22939,JA_SE_CM_D24_ZL_LANDING
JAISoundInfoID,22940,JA_SE_CM_D42_GN_STEP_OUT
JAISoundInfoID,22941,JA_SE_CM_D42_GN_ARM_SWING
JAISoundInfoID,22942,JA_SE_CM_D42_GN_SW_TAKE_OUT
JAISoundInfoID,22943,JA_SE_CM_D42_ORB_BREAK
JAISoundInfoID,22944,JA_SE_CM_D43_GN_STONED
JAISoundInfoID,22945,JA_SE_CM_MD_HARP_SET_UP
JAISoundInfoID,22946,JA_SE_CM_MD_HARP_TAKE_OFF
JAISoundInfoID,22947,JA_SE_CM_COMMON_WING_S_LPF
JAISoundInfoID,24648,dummySound12
JAISoundInfoID,24649,dummySound13
JAISoundInfoID,24650,dummySound14
JAISoundInfoID,24651,dummySound15
JAISoundInfoID,24652,dummySound16
JAISoundInfoID,24653,dummySound17
JAISoundInfoID,24654,dummySound18
JAISoundInfoID,24655,dummySound19
JAISoundInfoID,24656,dummySound20
JAISoundInfoID,24657,dummySound21
JAISoundInfoID,24658,dummySound22
JAISoundInfoID,24659,dummySound23
JAISoundInfoID,24660,dummySound24
JAISoundInfoID,24661,dummySound25
JAISoundInfoID,24662,dummySound26
JAISoundInfoID,24663,dummySound27
JAISoundInfoID,24664,dummySound28
JAISoundInfoID,24665,dummySound29
JAISoundInfoID,24666,dummySound30
JAISoundInfoID,24667,dummySound31
JAISoundInfoID,24668,dummySound32
JAISoundInfoID,24669,dummySound33
JAISoundInfoID,24670,dummySound34
JAISoundInfoID,24671,dummySound35
JAISoundInfoID,24672,dummySound36
JAISoundInfoID,24673,dummySound37
JAISoundInfoID,24674,dummySound38
JAISoundInfoID,24675,dummySound39
JAISoundInfoID,24676,dummySound40
JAISoundInfoID,24677,dummySound41
JAISoundInfoID,24678,dummySound42
